10-2,不固结不排水剪UU,19.21,22.69,,,,,
50,,,3.91,8,
0.053,0.106,0.207,0.308,0.511,0.713,0.920,1.124,1.328,1.833,2.333,2.833,3.333,3.833,4.333,4.833,5.336,5.840,6.344,6.847,7.351,7.851,8.351,8.851,9.353,9.853,10.416,10.416,10.416,10.416,12.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.815,14.523,34.492,47.199,61.722,76.244,94.398,107.105,123.443,148.858,168.827,190.611,208.764,223.287,232.364,237.810,243.256,250.517,254.148,259.594,261.409,263.224,263.224,261.409,259.594,255.963,143.412,143.412,143.412,143.412,239.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.543,0.000,1.630,2.717,4.348,7.065,9.783,10.870,12.500,8.696,7.065,7.065,5.978,5.435,4.891,4.348,3.804,3.261,2.174,2.174,1.087,0.000,-0.543,-1.087,-1.630,-2.174,38.043,38.043,38.043,38.043,-3.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57,12.52,29.69,40.58,52.92,65.21,80.52,91.11,104.74,125.47,141.38,158.58,172.53,183.31,189.48,192.62,195.69,200.14,201.63,204.52,204.50,204.48,203.03,200.20,197.38,193.21,107.37,107.37,107.37,107.37,174.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.11,112.52,128.06,137.86,148.57,158.14,170.73,180.24,192.24,216.78,234.31,251.51,266.55,277.87,284.59,288.27,291.88,296.88,299.46,302.35,303.42,304.48,303.58,301.29,299.01,295.38,169.32,169.32,169.32,169.32,278.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.54,100.00,98.37,97.28,95.65,92.94,90.22,89.13,87.50,91.30,92.94,92.94,94.02,94.57,95.11,95.65,96.20,96.74,97.83,97.83,98.91,100.00,100.54,101.09,101.63,102.17,61.96,61.96,61.96,61.96,103.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.02,1.13,1.30,1.42,1.55,1.70,1.89,2.02,2.20,2.37,2.52,2.71,2.84,2.94,2.99,3.01,3.03,3.07,3.06,3.09,3.07,3.04,3.02,2.98,2.94,2.89,2.73,2.73,2.73,2.73,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78,6.26,14.84,20.29,26.46,32.60,40.26,45.56,52.37,62.74,70.69,79.29,86.27,91.65,94.74,96.31,97.84,100.07,100.82,102.26,102.25,102.24,101.52,100.10,98.69,96.61,53.68,53.68,53.68,53.68,87.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.33,106.26,113.21,117.57,122.11,125.54,130.48,134.69,139.87,154.04,163.62,172.22,180.29,186.22,189.85,191.96,194.04,196.81,198.64,200.09,201.17,202.24,202.06,201.19,200.32,198.78,115.64,115.64,115.64,115.64,190.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,0.13,0.26,0.39,0.65,0.91,1.17,1.43,1.69,2.33,2.97,3.60,4.24,4.88,5.51,6.15,6.79,7.43,8.07,8.71,9.35,9.99,10.63,11.26,11.90,12.54,13.25,13.25,13.25,13.25,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,5,3.91,8,
0.052,0.104,0.222,0.325,0.533,0.736,0.939,1.142,1.344,1.844,2.348,2.852,3.356,3.859,4.360,4.864,5.368,5.872,6.375,6.879,7.383,7.887,8.388,8.891,9.393,9.896,10.401,10.902,11.403,12.705,12.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.346,10.016,15.023,11.685,13.354,18.362,28.378,66.771,90.140,116.849,141.888,161.919,186.958,203.651,222.013,237.036,243.713,260.406,268.752,280.437,290.453,302.137,308.815,312.153,315.492,318.830,322.169,323.838,323.838,76.786,320.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.010,1.515,2.020,2.020,2.020,3.030,2.525,3.535,4.545,5.050,5.556,6.061,7.071,6.061,6.566,7.071,7.071,6.061,6.566,6.061,6.061,6.061,5.050,5.050,4.545,4.545,4.545,4.545,3.535,-5.556,3.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.20,8.63,12.93,10.04,11.45,15.70,24.20,56.79,76.46,98.48,118.80,134.67,154.46,167.13,180.98,191.91,195.97,207.95,213.13,220.84,227.12,234.59,238.07,238.92,239.74,240.51,241.25,240.72,238.93,55.56,232.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.19,157.12,160.91,158.02,159.43,162.67,171.67,203.25,221.92,243.43,263.24,278.61,297.39,311.07,324.41,334.84,338.90,351.89,356.56,364.78,371.06,378.53,383.02,383.87,385.19,385.97,386.70,386.17,385.40,211.11,379.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.99,148.49,147.98,147.98,147.98,146.97,147.48,146.47,145.46,144.95,144.44,143.94,142.93,143.94,143.43,142.93,142.93,143.94,143.43,143.94,143.94,143.94,144.95,144.95,145.46,145.46,145.46,145.46,146.47,155.56,146.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05,1.06,1.09,1.07,1.08,1.11,1.16,1.39,1.53,1.68,1.82,1.94,2.08,2.16,2.26,2.34,2.37,2.44,2.49,2.53,2.58,2.63,2.64,2.65,2.65,2.65,2.66,2.65,2.63,1.36,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.60,4.32,6.46,5.02,5.72,7.85,12.10,28.39,38.23,49.24,59.40,67.34,77.23,83.56,90.49,95.96,97.98,103.97,106.56,110.42,113.56,117.29,119.04,119.46,119.87,120.26,120.62,120.36,119.47,27.78,116.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.59,152.80,154.44,153.00,153.70,154.82,159.57,174.86,183.69,194.19,203.84,211.28,220.16,227.50,233.92,238.88,240.91,247.91,250.00,254.36,257.50,261.23,263.99,264.41,265.32,265.71,266.08,265.81,265.93,183.33,262.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,0.13,0.28,0.41,0.68,0.94,1.19,1.45,1.71,2.35,2.99,3.63,4.27,4.91,5.55,6.19,6.83,7.47,8.11,8.75,9.39,10.04,10.67,11.31,11.95,12.59,13.23,13.87,14.51,16.17,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,5,3.91,8,
0.055,0.114,0.218,0.328,0.536,0.739,0.943,1.150,1.352,1.855,2.357,2.865,3.369,3.869,4.374,4.874,5.374,5.877,6.379,6.882,7.384,7.888,8.392,8.901,9.406,9.907,10.408,10.915,11.417,11.922,12.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000,2.045,2.045,2.045,2.045,2.045,2.045,2.045,2.045,14.313,22.492,28.626,108.368,171.753,216.736,251.496,284.211,310.792,331.238,349.640,366.080,380.586,395.092,403.381,413.742,422.031,428.248,432.392,436.537,438.609,440.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.943,-0.472,-0.472,-0.472,0.000,0.472,0.472,0.472,0.472,0.943,2.359,4.245,8.019,14.151,20.283,25.472,30.660,34.434,37.736,40.094,41.981,41.981,42.925,42.453,41.981,40.566,40.094,39.151,37.736,36.321,34.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.76,1.76,1.76,1.75,1.75,1.74,1.74,1.73,12.06,18.83,23.80,89.52,140.93,176.64,203.59,228.51,248.17,262.67,275.33,286.26,295.49,304.57,308.71,314.34,318.32,320.65,321.34,322.02,321.11,320.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,202.23,202.23,202.23,201.75,201.28,201.27,201.27,201.26,211.12,216.47,219.56,281.50,326.78,356.36,378.12,397.85,413.73,424.93,435.24,444.28,453.51,461.65,466.25,472.36,477.75,480.55,482.19,484.28,484.79,485.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,200.47,200.47,200.47,200.00,199.53,199.53,199.53,199.53,199.06,197.64,195.76,191.98,185.85,179.72,174.53,169.34,165.57,162.26,159.91,158.02,158.02,157.08,157.55,158.02,159.43,159.91,160.85,162.26,163.68,165.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.06,1.10,1.12,1.47,1.76,1.98,2.17,2.35,2.50,2.62,2.72,2.81,2.87,2.94,2.96,2.99,3.00,3.01,3.00,2.98,2.96,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.88,0.88,0.88,0.88,0.87,0.87,0.87,0.87,6.03,9.41,11.90,44.76,70.47,88.32,101.80,114.26,124.08,131.33,137.66,143.13,147.75,152.29,154.35,157.17,159.16,160.32,160.67,161.01,160.56,160.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201.35,201.35,201.35,200.88,200.40,200.40,200.40,200.40,205.09,207.06,207.66,236.74,256.32,268.04,276.32,283.60,289.65,293.60,297.57,301.15,305.77,309.36,311.90,315.19,318.59,320.23,321.52,323.27,324.24,325.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.15,0.28,0.42,0.68,0.94,1.20,1.46,1.72,2.36,3.00,3.65,4.29,4.92,5.57,6.20,6.84,7.48,8.12,8.76,9.40,10.04,10.68,11.33,11.97,12.61,13.24,13.89,14.53,15.17,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 31 , 20 , 27 , 29 , 0 , 0 , 0 , 0 
220,405,541,722,,,,
120,205,241,322,,,,
230,400,532,647,,,,
 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 31 , 31 , 31 , 31 ,,,,
