1
10
31.5
18.5
0.00


30
0.5

0.5,93,215,2,99.0,183.5,12.0
1035.8,1.902,3.560,35943,-0.059,,,
18.5,942,2224,134,890.0,2192.5,144.0
1302.5,1.848,4.483,45198,-0.058,,,
19.0,875,2135,146,824.1,2103.5,156.0
1279.4,2.018,3.926,44396,-0.054,,,
19.5,873,1998,147,828.8,1966.5,157.0
1137.7,1.795,3.824,39477,-0.060,,,
20.0,278,507,150,278.6,475.5,160.0
196.9,2.504,0.463,6832,-0.509,,,
20.5,435,1164,158,410.6,1132.5,168.0
721.9,3.511,1.180,25049,-0.180,,,
21.0,567,1264,153,544.2,1232.5,163.0
688.3,2.059,1.872,23883,-0.141,,,
21.5,685,1623,164,650.2,1591.5,174.0
941.3,2.163,2.381,32664,-0.094,,,
22.0,617,1219,172,599.0,1187.5,182.0
588.5,1.553,2.027,20422,-0.100,,,
22.5,534,1168,174,514.4,1136.5,184.0
622.1,2.150,1.513,21588,-0.142,,,
23.0,725,1632,172,691.7,1600.5,182.0
908.8,1.968,2.362,31534,-0.104,,,
23.5,1034,2176,181,989.0,2144.5,191.0
1155.5,1.533,3.775,40097,-0.058,,,
24.0,710,1565,192,679.3,1533.5,202.0
854.2,1.944,2.154,29640,-0.086,,,
24.5,1110,2568,187,1049.2,2536.5,197.0
1487.3,1.850,3.862,51610,-0.060,,,
25.0,796,1726,194,761.6,1694.5,204.0
932.9,1.824,2.407,32372,-0.090,,,
25.5,608,1175,221,591.7,1143.5,231.0
551.8,1.639,1.554,19147,-0.071,,,
26.0,567,1210,203,546.9,1178.5,213.0
631.6,2.201,1.298,21916,-0.164,,,
26.5,752,1627,195,720.3,1595.5,205.0
875.2,1.922,2.021,30369,-0.132,,,
27.0,1213,2719,215,1149.8,2687.5,225.0
1537.7,1.748,3.833,53359,-0.051,,,
27.5,1082,2445,218,1025.9,2413.5,228.0
1387.6,1.848,3.213,48149,-0.063,,,
28.0,1186,2634,219,1125.7,2602.5,229.0
1476.8,1.746,3.553,51246,-0.060,,,
28.5,737,1515,220,710.2,1483.5,230.0
773.3,1.819,1.755,26834,-0.129,,,
29.0,781,1618,225,751.2,1586.5,235.0
835.3,1.811,1.871,28984,-0.119,,,
29.5,861,1892,234,821.5,1860.5,244.0
1039.0,1.973,2.100,36052,-0.097,,,
30.0,852,1764,241,818.5,1732.5,251.0
914.0,1.763,2.033,31717,-0.095,,,
