 6.6 , 51.4 
 6.79 , 52.3 
 7.45 , 53.9 
 7.75 , 60.8 
 8.32 , 71.8 
 7.36 , 71.2 
 7.73 , 68.1 
 6.54 , 65.6 
 5.88 , 66.1 
 7.11 , 61.9 
 7.22 , 61.1 
 6.52 , 62.3 
 7.72 , 65.6 
 10.6 , 67.2 
 10.63 , 75 
 7.61 , 74.4 
 5.24 , 70.3 
 4.66 , 67.6 
 6.39 , 59 
 6.53 , 49.9 
 6.33 , 52.7 
 7.45 , 57.7 
 8.32 , 57.7 
 7.11 , 57.5 
 6.26 , 38.3 
 6.82 , 43.8 
 10.08 , 54.9 
 10.74 , 79 
 10.58 , 84.1 
 10.75 , 94.8 
 9.62 , 92.5 
 8.18 , 91.6 
 9.62 , 90.7 
 11 , 91.8 
 11.78 , 36.2 
 11.25 , 49.8 
 8.03 , 64.3 
 6.33 , 62.7 
 5.94 , 55.8 
 5.99 , 47.8 
 6.94 , 52.1 
 9.72 , 53.7 
 9.87 , 65.4 
 6.74 , 66.2 
 6.31 , 60.9 
 6.21 , 59.4 
 7.47 , 59.2 
 7.85 , 60.8 
 7.07 , 61.1 
 6.79 , 58.1 
 6.99 , 58.6 
 7.68 , 59.3 
 8.53 , 59.8 
 7.53 , 59.9 
 6.82 , 62.2 
 6.2 , 58.6 
 5.91 , 58.8 
 6.63 , 64 
 8.64 , 71.8 
 9.56 , 77.3 
 9.04 , 75.5 
 8.4 , 75.3 
 8.97 , 74.4 
 8.82 , 73.6 
 8.93 , 71.4 
 9.91 , 70.7 
 9.71 , 70.9 
 8.77 , 70.9 
 6.63 , 68.6 
 6.27 , 57.8 
 6.09 , 55.6 
 6.14 , 55.4 
 6.44 , 55.8 
 6.91 , 56.9 
 8.59 , 56.1 
 8.98 , 56.6 
 7.93 , 60.5 
 8.55 , 64.7 
 10.7 , 66.4 
 11.13 , 79.6 
 9.45 , 79.6 
 8.81 , 78.9 
 7.59 , 76.1 
 7.3 , 74.5 
 9.3 , 26.7 
 9.72 , 39.7 
 11.29 , 59.4 
 11.72 , 77.5 
 8.37 , 77.2 
 7.22 , 81.3 
 7.29 , 76.4 
 9.15 , 74.1 
 9.77 , 76.2 
 10.77 , 83.8 
 14.07 , 89.8 
 14.22 , 93.5 
 14.64 , 105.5 
 12.71 , 106.7 
 11.21 , 104.9 
 10.88 , 98.4 
 10.03 , 97.6 
 10.54 , 96.4 
 11.76 , 96.8 
 12.41 , 97.6 
 10.79 , 97.6 
 0 , 97.6 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
 0 , 0 
END,END
